id_præd;id_præst;præst_navn;id_dok;dato;periode;helligdag;udgivelses_type;udgiver;stift;år_født;år_død;stilling;affiliation;afviger;txt;final;bemærkninger;;;;;
1527;102;Vagn Aage Kvist;pr1527_102;1962-11-25;1961-1963;23tri_2;bla;Kirkeligt Samfund;rib;1914;2012;præ;gru;falsk;sandt;sandt;;;;;;
1528;402;Otto Frederik Paludan;pr1528_402;1962-12-02;1961-1963;1adv_1;bla;Kirkeligt Samfund;aar;1905;1980;præ;gru;falsk;sandt;sandt;;;;;;
1529;384;Johannes Tage Hansen ;pr1529_384;1962-12-09;1961-1963;2adv_1;bla;Kirkeligt Samfund;aar;1907;1988;præ;gru;falsk;sandt;sandt;;;;;;
1530;403;Hakon Bonde Mandøe;pr1530_403;1962-12-16;1961-1963;3adv_1;bla;Kirkeligt Samfund;køb;1923;1996;præ;gru;falsk;sandt;sandt;;;;;;
1531;384;Johannes Tage Hansen ;pr1531_384;1962-12-23;1961-1963;4adv_1;bla;Kirkeligt Samfund;aar;1907;1988;præ;gru;falsk;sandt;sandt;;;;;;
1532;403;Hakon Bonde Mandøe;pr1532_403;1962-12-30;1961-1963;jus_1;bla;Kirkeligt Samfund;køb;1923;1996;præ;gru;falsk;sandt;sandt;;;;;;
1533;384;Johannes Tage Hansen ;pr1533_384;1963-01-06;1961-1963;hel_1;bla;Kirkeligt Samfund;aar;1907;1988;præ;gru;falsk;sandt;sandt;;;;;;
1534;403;Hakon Bonde Mandøe;pr1534_403;1963-01-13;1961-1963;1hel_1;bla;Kirkeligt Samfund;køb;1923;1996;præ;gru;falsk;sandt;sandt;;;;;;
1535;384;Johannes Tage Hansen ;pr1535_384;1963-01-20;1961-1963;2hel_1;bla;Kirkeligt Samfund;aar;1907;1988;præ;gru;falsk;sandt;sandt;;;;;;
1536;403;Hakon Bonde Mandøe;pr1536_403;1963-01-27;1961-1963;3hel_1;bla;Kirkeligt Samfund;køb;1923;1996;præ;gru;falsk;sandt;sandt;;;;;;
1537;384;Johannes Tage Hansen ;pr1537_384;1963-02-03;1961-1963;4hel_1;bla;Kirkeligt Samfund;aar;1907;1988;præ;gru;falsk;sandt;sandt;;;;;;
1538;403;Hakon Bonde Mandøe;pr1538_403;1963-02-10;1961-1963;sep_1;bla;Kirkeligt Samfund;køb;1923;1996;præ;gru;falsk;sandt;sandt;;;;;;
1539;384;Johannes Tage Hansen ;pr1539_384;1963-02-17;1961-1963;sek_1;bla;Kirkeligt Samfund;aar;1907;1988;præ;gru;falsk;sandt;sandt;;;;;;
1540;403;Hakon Bonde Mandøe;pr1540_403;1963-02-24;1961-1963;fas_1;bla;Kirkeligt Samfund;køb;1923;1996;præ;gru;falsk;sandt;sandt;;;;;;
1541;404;Karl Laurids Aastrup;pr1541_404;1963-02-24;1961-1963;NA;bla;Kirkeligt Samfund;fyn;1899;1980;pro;tid;sand_dat_tex;sandt;sandt;;;;;;
1542;404;Karl Laurids Aastrup;pr1542_404;1963-03-03;1961-1963;NA;bla;Kirkeligt Samfund;fyn;1899;1980;pro;tid;sand_dat_tex;sandt;sandt;;;;;;
1543;384;Johannes Tage Hansen ;pr1543_384;1963-03-03;1961-1963;1fas_1;bla;Kirkeligt Samfund;aar;1907;1988;præ;gru;falsk;sandt;sandt;;;;;;
1544;403;Hakon Bonde Mandøe;pr1544_403;1963-03-10;1961-1963;2fas_1;bla;Kirkeligt Samfund;køb;1923;1996;præ;gru;falsk;sandt;sandt;;;;;;
1545;404;Karl Laurids Aastrup;pr1545_404;1963-03-10;1961-1963;NA;bla;Kirkeligt Samfund;fyn;1899;1980;pro;tid;sand_dat_tex;sandt;sandt;;;;;;
1546;384;Johannes Tage Hansen ;pr1546_384;1963-03-17;1961-1963;3fas_1;bla;Kirkeligt Samfund;aar;1907;1988;præ;gru;falsk;sandt;sandt;;;;;;
1547;404;Karl Laurids Aastrup;pr1547_404;1963-03-17;1961-1963;NA;bla;Kirkeligt Samfund;fyn;1899;1980;pro;tid;sand_dat_tex;sandt;sandt;;;;;;
1548;403;Hakon Bonde Mandøe;pr1548_403;1963-03-24;1961-1963;mfa_1;bla;Kirkeligt Samfund;køb;1923;1996;præ;gru;falsk;sandt;sandt;;;;;;
1549;404;Karl Laurids Aastrup;pr1549_404;1963-03-24;1961-1963;NA;bla;Kirkeligt Samfund;fyn;1899;1980;pro;tid;sand_dat_tex;sandt;sandt;;;;;;
1550;384;Johannes Tage Hansen ;pr1550_384;1963-03-31;1961-1963;mbe_1;bla;Kirkeligt Samfund;aar;1907;1988;præ;gru;falsk;sandt;sandt;;;;;;
1551;404;Karl Laurids Aastrup;pr1551_404;1963-03-31;1961-1963;NA;bla;Kirkeligt Samfund;fyn;1899;1980;pro;tid;sand_dat_tex;sandt;sandt;;;;;;
1552;403;Hakon Bonde Mandøe;pr1552_403;1963-04-07;1961-1963;pal_1;bla;Kirkeligt Samfund;køb;1923;1996;præ;gru;falsk;sandt;sandt;;;;;;
1553;404;Karl Laurids Aastrup;pr1553_404;1963-04-07;1961-1963;NA;bla;Kirkeligt Samfund;fyn;1899;1980;pro;tid;sand_dat_tex;sandt;sandt;;;;;;
1554;384;Johannes Tage Hansen ;pr1554_384;1963-04-14;1961-1963;pås_1;bla;Kirkeligt Samfund;aar;1907;1988;præ;gru;falsk;sandt;sandt;;;;;;
1555;403;Hakon Bonde Mandøe;pr1555_403;1963-04-21;1961-1963;1pås_1;bla;Kirkeligt Samfund;køb;1923;1996;præ;gru;falsk;sandt;sandt;;;;;;
1556;384;Johannes Tage Hansen ;pr1556_384;1963-04-28;1961-1963;2pås_1;bla;Kirkeligt Samfund;aar;1907;1988;præ;gru;falsk;sandt;sandt;;;;;;
1557;403;Hakon Bonde Mandøe;pr1557_403;1963-05-05;1961-1963;3pås_1;bla;Kirkeligt Samfund;køb;1923;1996;præ;gru;falsk;sandt;sandt;;;;;;
1558;384;Johannes Tage Hansen ;pr1558_384;1963-05-12;1961-1963;4pås_1;bla;Kirkeligt Samfund;aar;1907;1988;præ;gru;falsk;sandt;sandt;;;;;;
1559;403;Hakon Bonde Mandøe;pr1559_403;1963-05-19;1961-1963;5pås_1;bla;Kirkeligt Samfund;køb;1923;1996;præ;gru;falsk;sandt;sandt;;;;;;
1560;384;Johannes Tage Hansen ;pr1560_384;1963-05-26;1961-1963;6pås_1;bla;Kirkeligt Samfund;aar;1907;1988;præ;gru;falsk;sandt;sandt;;;;;;
1561;403;Hakon Bonde Mandøe;pr1561_403;1963-06-02;1961-1963;pin_1;bla;Kirkeligt Samfund;køb;1923;1996;præ;gru;falsk;sandt;sandt;;;;;;
1562;405;Harald Barndorff Østergaard-Nielsen;pr1562_405;1963-06-09;1961-1963;tri_1;bla;Kirkeligt Samfund;ros;1910;1977;pro;gru;falsk;sandt;sandt;;;;;;
1563;400;Helge Skov;pr1563_400;1963-06-16;1961-1963;1tri_1;bla;Kirkeligt Samfund;rib;1921;1991;præ;gru;falsk;sandt;sandt;;;;;;
1564;405;Harald Barndorff Østergaard-Nielsen;pr1564_405;1963-06-23;1961-1963;2tri_1;bla;Kirkeligt Samfund;ros;1910;1977;pro;gru;falsk;sandt;sandt;;;;;;
1565;400;Helge Skov;pr1565_400;1963-06-30;1961-1963;3tri_1;bla;Kirkeligt Samfund;rib;1921;1991;præ;gru;falsk;sandt;sandt;;;;;;
1566;405;Harald Barndorff Østergaard-Nielsen;pr1566_405;1963-07-07;1961-1963;4tri_1;bla;Kirkeligt Samfund;ros;1910;1977;pro;gru;falsk;sandt;sandt;;;;;;
1567;400;Helge Skov;pr1567_400;1963-07-14;1961-1963;5tri_1;bla;Kirkeligt Samfund;rib;1921;1991;præ;gru;falsk;sandt;sandt;;;;;;
1568;405;Harald Barndorff Østergaard-Nielsen;pr1568_405;1963-07-21;1961-1963;6tri_1;bla;Kirkeligt Samfund;ros;1910;1977;pro;gru;falsk;sandt;sandt;;;;;;
1569;400;Helge Skov;pr1569_400;1963-07-28;1961-1963;NA;bla;Kirkeligt Samfund;rib;1921;1991;præ;gru;sand_dat_tex;sandt;sandt;;;;;;
1570;405;Harald Barndorff Østergaard-Nielsen;pr1570_405;1963-08-04;1961-1963;8tri_1;bla;Kirkeligt Samfund;ros;1910;1977;pro;gru;falsk;sandt;sandt;;;;;;
1571;400;Helge Skov;pr1571_400;1963-08-11;1961-1963;9tri_1;bla;Kirkeligt Samfund;rib;1921;1991;præ;gru;falsk;sandt;sandt;;;;;;
1572;405;Harald Barndorff Østergaard-Nielsen;pr1572_405;1963-08-18;1961-1963;10tri_1;bla;Kirkeligt Samfund;ros;1910;1977;pro;gru;falsk;sandt;sandt;;;;;;
1573;400;Helge Skov;pr1573_400;1963-08-25;1961-1963;11tri_1;bla;Kirkeligt Samfund;rib;1921;1991;præ;gru;falsk;sandt;sandt;;;;;;
1574;405;Harald Barndorff Østergaard-Nielsen;pr1574_405;1963-09-01;1961-1963;12tri_1;bla;Kirkeligt Samfund;ros;1910;1977;pro;gru;falsk;sandt;sandt;;;;;;
1575;400;Helge Skov;pr1575_400;1963-09-08;1961-1963;13tri_1;bla;Kirkeligt Samfund;rib;1921;1991;præ;gru;falsk;sandt;sandt;;;;;;
1576;405;Harald Barndorff Østergaard-Nielsen;pr1576_405;1963-09-15;1961-1963;14tri_1;bla;Kirkeligt Samfund;ros;1910;1977;pro;gru;falsk;sandt;sandt;;;;;;
1577;400;Helge Skov;pr1577_400;1963-09-22;1961-1963;15tri_1;bla;Kirkeligt Samfund;rib;1921;1991;præ;gru;falsk;sandt;sandt;;;;;;
1578;405;Harald Barndorff Østergaard-Nielsen;pr1578_405;1963-09-29;1961-1963;16tri_1;bla;Kirkeligt Samfund;ros;1910;1977;pro;gru;falsk;sandt;sandt;;;;;;
1579;406;Johannes Birkedal Nielsen;pr1579_406;1963-09-08;1961-1963;13tri_1;bla;Kirkeligt Samfund;had;1905;2004;præ;gru;falsk;sandt;sandt;;;;;;
1580;400;Helge Skov;pr1580_400;1963-10-06;1961-1963;17tri_1;bla;Kirkeligt Samfund;rib;1921;1991;præ;gru;falsk;sandt;sandt;;;;;;
1581;405;Harald Barndorff Østergaard-Nielsen;pr1581_405;1963-10-13;1961-1963;18tri_1;bla;Kirkeligt Samfund;ros;1910;1977;pro;gru;falsk;sandt;sandt;;;;;;
1582;400;Helge Skov;pr1582_400;1963-10-20;1961-1963;19tri_1;bla;Kirkeligt Samfund;rib;1921;1991;præ;gru;falsk;sandt;sandt;;;;;;
1583;405;Harald Barndorff Østergaard-Nielsen;pr1583_405;1963-10-27;1961-1963;20tri_1;bla;Kirkeligt Samfund;ros;1910;1977;pro;gru;falsk;sandt;sandt;;;;;;
1584;400;Helge Skov;pr1584_400;1963-11-03;1961-1963;all_1;bla;Kirkeligt Samfund;rib;1921;1991;præ;gru;falsk;sandt;sandt;;;;;;
1585;405;Harald Barndorff Østergaard-Nielsen;pr1585_405;1963-11-10;1961-1963;22tri_1;bla;Kirkeligt Samfund;ros;1910;1977;pro;gru;falsk;sandt;sandt;;;;;;
1586;400;Helge Skov;pr1586_400;1963-11-17;1961-1963;23tri_1;bla;Kirkeligt Samfund;rib;1921;1991;præ;gru;falsk;sandt;sandt;;;;;;
1587;407;Knud-Erik William Jensen;pr1587_407;1963-10-01;1961-1963;18tri_1;bla;Kirkeligt Samfund;rib;1912;NA;præ;NA;sand_dat_tex;sandt;sandt;;;;;;
1588;405;Harald Barndorff Østergaard-Nielsen;pr1588_405;1963-11-24;1961-1963;24tri_1;bla;Kirkeligt Samfund;ros;1910;1977;pro;gru;falsk;sandt;sandt;;;;;;
1589;400;Helge Skov;pr1589_400;1963-12-01;1961-1963;1adv_2;bla;Kirkeligt Samfund;rib;1921;1991;præ;gru;falsk;sandt;sandt;;;;;;
1590;408;Johannes Vagn Sørensen;pr1590_408;1963-12-08;1961-1963;2adv_2;bla;Kirkeligt Samfund;aal;1921;NA;præ;NA;falsk;sandt;sandt;;;;;;
1591;409;Torben Gudmand-Høyer;pr1591_409;1963-12-15;1961-1963;3adv_2;bla;Kirkeligt Samfund;had;1927;2021;præ;gru;falsk;sandt;sandt;;;;;;
1592;408;Johannes Vagn Sørensen;pr1592_408;1963-12-22;1961-1963;4adv_2;bla;Kirkeligt Samfund;aal;1921;NA;præ;NA;falsk;sandt;sandt;;;;;;
1593;409;Torben Gudmand-Høyer;pr1593_409;1963-12-29;1961-1963;jus_1;bla;Kirkeligt Samfund;had;1927;2021;præ;gru;falsk;sandt;sandt;;;;;;
1594;379;Carl Martin Hermansen;pr1594_379;1943-01-10;1940-1945;1hel_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1595;379;Carl Martin Hermansen;pr1595_379;1943-01-17;1940-1945;2hel_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1596;379;Carl Martin Hermansen;pr1596_379;1943-01-24;1940-1945;3hel_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1597;379;Carl Martin Hermansen;pr1597_379;1943-01-31;1940-1945;4hel_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1598;379;Carl Martin Hermansen;pr1598_379;1943-02-07;1940-1945;5hel_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1599;379;Carl Martin Hermansen;pr1599_379;1943-02-14;1940-1945;6hel_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1600;379;Carl Martin Hermansen;pr1600_379;1943-02-21;1940-1945;sep_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1601;379;Carl Martin Hermansen;pr1601_379;1943-02-28;1940-1945;sek_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1602;379;Carl Martin Hermansen;pr1602_379;1943-03-14;1940-1945;1fas_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1603;379;Carl Martin Hermansen;pr1603_379;1943-03-21;1940-1945;2fas_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1604;379;Carl Martin Hermansen;pr1604_379;1943-03-28;1940-1945;3fas_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1605;379;Carl Martin Hermansen;pr1605_379;1943-04-04;1940-1945;mfa_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1606;379;Carl Martin Hermansen;pr1606_379;1943-04-11;1940-1945;mbe_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1607;383;Thomas Gabriel Heiberg Ingerslev;pr1607_383;1943-04-11;1940-1945;17tri_2;bla;Kirkeligt Samfund;fyn;1904;1968;præ;NA;falsk;sandt;sandt;;;;;;
1608;379;Carl Martin Hermansen;pr1608_379;1943-04-18;1940-1945;pal_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1609;381;Herluf Jensen Aagaard;pr1609_381;1943-04-25;1940-1945;lan_1;bla;Kirkeligt Samfund;aar;1894;NA;præ;gru;falsk;sandt;sandt;;;;;;
1610;379;Carl Martin Hermansen;pr1610_379;1943-05-02;1940-1945;1pås_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1611;379;Carl Martin Hermansen;pr1611_379;1943-05-09;1940-1945;2pås_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1612;379;Carl Martin Hermansen;pr1612_379;1943-05-16;1940-1945;3pås_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1613;379;Carl Martin Hermansen;pr1613_379;1943-05-23;1940-1945;4pås_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1614;379;Carl Martin Hermansen;pr1614_379;1943-05-30;1940-1945;5pås_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1615;379;Carl Martin Hermansen;pr1615_379;1943-06-06;1940-1945;6pås_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1616;379;Carl Martin Hermansen;pr1616_379;1943-06-13;1940-1945;pin_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1617;379;Carl Martin Hermansen;pr1617_379;1943-06-20;1940-1945;tri_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1618;379;Carl Martin Hermansen;pr1618_379;1943-06-27;1940-1945;1tri_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1619;379;Carl Martin Hermansen;pr1619_379;1943-07-04;1940-1945;2tri_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1620;379;Carl Martin Hermansen;pr1620_379;1943-07-11;1940-1945;3tri_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1621;410;Anna Viladsen;pr1621_410;1943-07-18;1940-1945;4tri_1;bla;Kirkeligt Samfund;NA;NA;NA;NA;NA;falsk;sandt;sandt;;;;;;
1622;104;Axel Rosendal;pr1622_104;1943-07-25;1940-1945;2tri_1;bla;Kirkeligt Samfund;køb;1883;1966;præ;gru;falsk;sandt;sandt;;;;;;
1623;379;Carl Martin Hermansen;pr1623_379;1943-08-01;1940-1945;6tri_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1624;379;Carl Martin Hermansen;pr1624_379;1943-08-08;1940-1945;7tri_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;sand_dat_tex;sandt;sandt;;;;;;
1625;383;Thomas Gabriel Heiberg Ingerslev;pr1625_383;1943-08-15;1940-1945;18tri_2;bla;Kirkeligt Samfund;fyn;1904;1968;præ;NA;falsk;sandt;sandt;;;;;;
1626;379;Carl Martin Hermansen;pr1626_379;1943-08-15;1940-1945;8tri_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1627;379;Carl Martin Hermansen;pr1627_379;1943-08-22;1940-1945;9tri_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;sand_dat_tex;sandt;sandt;;;;;;
1628;379;Carl Martin Hermansen;pr1628_379;1943-08-29;1940-1945;10tri_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1629;364;Asger Lund-Sørensen;pr1629_364;1943-09-12;1940-1945;9tri_1;bla;Kirkeligt Samfund;køb;1897;1967;præ;gru;sand_dat_tex;sandt;sandt;;;;;;
1630;379;Carl Martin Hermansen;pr1630_379;1943-09-12;1940-1945;12tri_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1631;379;Carl Martin Hermansen;pr1631_379;1943-09-19;1940-1945;13tri_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1632;406;Johannes Birkedal Nielsen;pr1632_406;1943-09-26;1940-1945;10tri_1;bla;Kirkeligt Samfund;had;1905;2004;præ;gru;sand_dat_tex;sandt;sandt;;;;;;
1633;379;Carl Martin Hermansen;pr1633_379;1943-09-26;1940-1945;14tri_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1634;379;Carl Martin Hermansen;pr1634_379;1943-10-03;1940-1945;15tri_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1635;379;Carl Martin Hermansen;pr1635_379;1943-10-10;1940-1945;17tri_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;sand_dat_tex;sandt;sandt;;;;;;
1636;394;Hans Balthasar Lind Øllgaard;pr1636_394;1943-10-17;1940-1945;13tri_1;bla;Kirkeligt Samfund;fyn;1888;1979;bis;gru;sand_dat_tex;sandt;sandt;;;;;;
1637;379;Carl Martin Hermansen;pr1637_379;1943-10-17;1940-1945;17tri_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1638;379;Carl Martin Hermansen;pr1638_379;1943-10-24;1940-1945;18tri_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1639;379;Carl Martin Hermansen;pr1639_379;1943-10-31;1940-1945;19tri_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;sand_dat_tex;sandt;sandt;;;;;;
1640;364;Asger Lund-Sørensen;pr1640_364;1943-10-31;1940-1945;14tri_1;bla;Kirkeligt Samfund;køb;1897;1967;præ;gru;falsk;sandt;sandt;;;;;;
1641;379;Carl Martin Hermansen;pr1641_379;1943-11-07;1940-1945;all_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1642;379;Carl Martin Hermansen;pr1642_379;1943-11-14;1940-1945;21tri_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1643;379;Carl Martin Hermansen;pr1643_379;1943-11-21;1940-1945;22tri_1;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1644;379;Carl Martin Hermansen;pr1644_379;1943-11-28;1940-1945;1adv_2;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1645;379;Carl Martin Hermansen;pr1645_379;1943-12-05;1940-1945;2adv_2;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1646;379;Carl Martin Hermansen;pr1646_379;1943-12-12;1940-1945;3adv_2;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;falsk;sandt;sandt;;;;;;
1647;379;Carl Martin Hermansen;pr1647_379;1943-12-19;1940-1945;jul_2;bla;Kirkeligt Samfund;aal;1897;1976;præ;gru;sand_dat_tex;sandt;sandt;;;;;;
1648;321;Niels Dael;pr1648_321;1942-03-08;1940-1945;3fas_1;psa;ash;ros;1857;1951;præ;gru;falsk;sandt;sandt;;;;;;
1649;321;Niels Dael;pr1649_321;1941-08-17;1940-1945;10tri_1;psa;ash;ros;1857;1951;præ;gru;falsk;sandt;sandt;;;;;;
1650;321;Niels Dael;pr1650_321;1941-10-05;1940-1945;17tri_1;psa;ash;ros;1857;1951;præ;gru;falsk;sandt;sandt;;;;;;
1651;321;Niels Dael;pr1651_321;1940-10-06;1940-1945;20tri_2;psa;ash;ros;1857;1951;præ;gru;falsk;sandt;sandt;;;;;;
1652;321;Niels Dael;pr1652_321;1942-12-25;1940-1945;jul_1;psa;ash;ros;1857;1951;præ;gru;falsk;sandt;sandt;;;;;;
1653;321;Niels Dael;pr1653_321;1932-12-04;1931-1933;2adv_2;psa;ash;ros;1857;1951;præ;gru;falsk;falsk;falsk;;;;;;
1654;321;Niels Dael;pr1654_321;1932-12-11;1931-1933;3adv_1;psa;ash;ros;1857;1951;præ;gru;falsk;falsk;falsk;;;;;;
1655;321;Niels Dael;pr1655_321;1932-12-25;1931-1933;jul_1;psa;ash;ros;1857;1951;præ;gru;falsk;falsk;falsk;;;;;;
1656;321;Niels Dael;pr1656_321;1933-01-15;1931-1933;2hel_1;psa;ash;ros;1857;1951;præ;gru;falsk;falsk;falsk;;;;;;
1657;321;Niels Dael;pr1657_321;1933-01-29;1931-1933;4hel_1;psa;ash;ros;1857;1951;præ;gru;falsk;falsk;falsk;;;;;;
1658;258;Hans Fuglsang-Damgaard;pr1658_258;1940-06-05;1940-1945;NA;psa;P. Haase & Søn's Forlag;køb;1890;1979;bis;NA;falsk;sandt;sandt;tjek personaldata;;;;;
1659;411;Tage Wilhjelms;pr1659_411;1940-09-15;1940-1945;17tri_2;NA;Tidehvers Forlag;aar;1905;1998;præ;NA;falsk;sandt;sandt;tjek personaldata;;;;;
1660;412;Gustav Cosius Konrad Krohn;pr1660_412;1941-01-12;1940-1945;1hel_1;bla;Kristeligt Dagblad;køb;1876;1956;præ;NA;falsk;sandt;sandt;tjek personaldata;;;;;
1661;32;Kai Jensen ;pr1661_32;1940-01-19;1940-1945;2hel_1;bla;Kristeligt Dagblad;aar;1899;1963;præ;ind;falsk;sandt;sandt;;;;;;
1662;413;Axel Bang;pr1662_42;1940-01-26;1940-1945;3hel_1;bla;Kristeligt Dagblad;aal;NA;1945;præ;NA;falsk;sandt;sandt;tjek personaldata;;;;;
1663;413;Axel Bang;pr1663_42;1945-02-11;1940-1945;fas_1;bla;Kristeligt Dagblad;aal;NA;1945;præ;NA;falsk;sandt;sandt;tjek personaldata;;;;;
1664;414;Ove Nielsen;pr1664_414;1941-02-09;1940-1945;sep_1;bla;Kristeligt Dagblad;vib;1892;1975;præ;NA;falsk;sandt;sandt;tjek personaldata;;;;;
1665;26;Ernst Hansen ;pr1665_26;1941-12-21;1940-1945;4adv_1;psa;Tidehvers Forlag;fyn;1903;1944;præ;tid;falsk;sandt;sandt;;;;;;
1666;71;Christian Bartholdy;pr1666_71;1941-06-08;1940-1945;pin_1;psa;Indre Mission;vib;1889;1976;præ;ind;falsk;sandt;sandt;;;;;;
1667;71;Christian Bartholdy;pr1667_71;1942-05-01;1940-1945;bed_2;psa;Kristeligt Dagblad;vib;1889;1976;præ;ind;falsk;sandt;sandt;;;;;;
1668;71;Christian Bartholdy;pr1668_71;1942-05-03;1940-1945;4pås_2;psa;Kristeligt Dagblad;vib;1889;1976;præ;ind;falsk;sandt;sandt;;;;;;
1669;71;Christian Bartholdy;pr1669_71;1942-05-10;1940-1945;5pås_2;psa;Kristeligt Dagblad;vib;1889;1976;præ;ind;falsk;sandt;sandt;;;;;;
1670;71;Christian Bartholdy;pr1670_71;1945-03-04;1940-1945;3fas_1;bla;Kristeligt Dagblad;vib;1889;1976;præ;ind;falsk;sandt;sandt;;;;;;
1671;415;Otto Andersen;pr1671_415;1943-10-10;1940-1945;16tri_1;NA;NA;aar;1890;1974;præ;tid;falsk;sandt;sandt;;;;;;
1672;258;Hans Fuglsang-Damgaard;pr1672_258;1944-12-03;1940-1945;1adv_2;bla;Kristeligt Dagblad;køb;1890;1979;bis;NA;falsk;sandt;sandt;;;;;;
1673;416;Frederik Vilhelm Eilschou Holm;pr1673_416;1944-12-10;1940-1945;2adv_1;bla;Kristeligt Dagblad;NA;1907;1979;præ;NA;falsk;sandt;sandt;tjek personaldata;;;;;
1674;238;Hans Peter Honoré;pr1674_238;1944-12-17;1940-1945;3adv_1;bla;Kristeligt Dagblad;køb;1896;1973;præ;kfo;falsk;sandt;sandt;;;;;;
1675;359;Christian Palm Winther;pr1675_359;1944-12-24;1940-1945;jul_1;bla;Kristeligt Dagblad;køb;1865;1951;pro;gru_kfo;falsk;sandt;sandt;;;;;;
1676;39;Georg Johannes Bartholdy;pr1676_39;1944-12-31;1940-1945;jus_1;bla;Kristeligt Dagblad;køb;1897;1962;præ;ind;falsk;sandt;sandt;;;;;;
1677;417;C. Ingerslev;pr1677_417;1945-01-07;1940-1945;1hel_1;bla;Kristeligt Dagblad;køb;NA;NA;præ;NA;falsk;sandt;sandt;tjek personaldata;;;;;
1678;418;C. J. Lisager;pr1678_418;1945-01-14;1940-1945;2hel_1;bla;Kristeligt Dagblad;køb;NA;NA;pro;NA;falsk;sandt;sandt;tjek personaldata;;;;;
